participant,list_number,slider.response,slider.rt,key_resp.rt,cond,item_type,item_no,correct_response,AC_correct,AC_no_correct,AC_outcome,session,literacy,ageResp.text,genderResp1.response,edu_slider.response,total_duration,comments
103,list2.csv,0.2619047619047621,8.989299999999844,1.5653999999993855,trunc,﻿E,25,NA,NA,6,PASS,62f523f04812cc025f5ed475,20,48,Woman,Undergraduate degree (BA/BSc/other),918.7537999999998,I just paid close attention to the scales and answered accordingly. Hope you have a successful study!
103,list2.csv,0.9730576441102756,16.712999999999965,6.1755999999995765,trunc,﻿F,40,NA,NA,6,PASS,62f523f04812cc025f5ed475,20,48,Woman,Undergraduate degree (BA/BSc/other),918.7537999999998,I just paid close attention to the scales and answered accordingly. Hope you have a successful study!
103,list2.csv,0.9385964912280704,11.162299999999846,0.757200000000239,trunc,﻿F,38,NA,NA,6,PASS,62f523f04812cc025f5ed475,20,48,Woman,Undergraduate degree (BA/BSc/other),918.7537999999998,I just paid close attention to the scales and answered accordingly. Hope you have a successful study!
103,list2.csv,0.5,8.30710000000056,3.4710000000000036,full,﻿AC,43,0.5,TRUE,6,PASS,62f523f04812cc025f5ed475,20,48,Woman,Undergraduate degree (BA/BSc/other),918.7537999999998,I just paid close attention to the scales and answered accordingly. Hope you have a successful study!
103,list2.csv,0.3394423558897244,13.545400000000312,0.6407999999997855,trunc,﻿E,23,NA,NA,6,PASS,62f523f04812cc025f5ed475,20,48,Woman,Undergraduate degree (BA/BSc/other),918.7537999999998,I just paid close attention to the scales and answered accordingly. Hope you have a successful study!
103,list2.csv,0.16948621553884724,9.936599999999656,0.6282000000001062,full,﻿E,16,NA,NA,6,PASS,62f523f04812cc025f5ed475,20,48,Woman,Undergraduate degree (BA/BSc/other),918.7537999999998,I just paid close attention to the scales and answered accordingly. Hope you have a successful study!
103,list2.csv,0.34570802005012524,9.624899999999457,0.6516000000005988,full,﻿E,32,NA,NA,6,PASS,62f523f04812cc025f5ed475,20,48,Woman,Undergraduate degree (BA/BSc/other),918.7537999999998,I just paid close attention to the scales and answered accordingly. Hope you have a successful study!
103,list2.csv,0.5,11.944900000000302,9.194599999999582,trunc,﻿AC,44,0.5,TRUE,6,PASS,62f523f04812cc025f5ed475,20,48,Woman,Undergraduate degree (BA/BSc/other),918.7537999999998,I just paid close attention to the scales and answered accordingly. Hope you have a successful study!
103,list2.csv,0.1624373433583961,7.443299999999795,0.8238000000008014,full,﻿E,4,NA,NA,6,PASS,62f523f04812cc025f5ed475,20,48,Woman,Undergraduate degree (BA/BSc/other),918.7537999999998,I just paid close attention to the scales and answered accordingly. Hope you have a successful study!
103,list2.csv,0.13267543859649122,12.530099999999608,4.221700000000169,full,﻿E,6,NA,NA,6,PASS,62f523f04812cc025f5ed475,20,48,Woman,Undergraduate degree (BA/BSc/other),918.7537999999998,I just paid close attention to the scales and answered accordingly. Hope you have a successful study!
103,list2.csv,1,5.5836000000005015,3.8338999999995167,trunc,﻿AC,46,1,TRUE,6,PASS,62f523f04812cc025f5ed475,20,48,Woman,Undergraduate degree (BA/BSc/other),918.7537999999998,I just paid close attention to the scales and answered accordingly. Hope you have a successful study!
103,list2.csv,0.2979323308270676,10.562200000000187,1.3529999999999518,full,﻿E,24,NA,NA,6,PASS,62f523f04812cc025f5ed475,20,48,Woman,Undergraduate degree (BA/BSc/other),918.7537999999998,I just paid close attention to the scales and answered accordingly. Hope you have a successful study!
103,list2.csv,0.3598057644110275,6.788299999999822,1.5305999999995947,full,﻿E,18,NA,NA,6,PASS,62f523f04812cc025f5ed475,20,48,Woman,Undergraduate degree (BA/BSc/other),918.7537999999998,I just paid close attention to the scales and answered accordingly. Hope you have a successful study!
103,list2.csv,0.1734022556390975,10.405400000000329,3.904900000000453,full,﻿E,2,NA,NA,6,PASS,62f523f04812cc025f5ed475,20,48,Woman,Undergraduate degree (BA/BSc/other),918.7537999999998,I just paid close attention to the scales and answered accordingly. Hope you have a successful study!
103,list2.csv,0.30654761904761907,9.593799999999874,2.9221999999991795,trunc,﻿E,21,NA,NA,6,PASS,62f523f04812cc025f5ed475,20,48,Woman,Undergraduate degree (BA/BSc/other),918.7537999999998,I just paid close attention to the scales and answered accordingly. Hope you have a successful study!
103,list2.csv,0.8908208020050128,10.575899999999478,2.0615000000000236,trunc,﻿F,34,NA,NA,6,PASS,62f523f04812cc025f5ed475,20,48,Woman,Undergraduate degree (BA/BSc/other),918.7537999999998,I just paid close attention to the scales and answered accordingly. Hope you have a successful study!
103,list2.csv,0.899436090225564,10.744500000000016,1.9084000000003696,full,﻿F,37,NA,NA,6,PASS,62f523f04812cc025f5ed475,20,48,Woman,Undergraduate degree (BA/BSc/other),918.7537999999998,I just paid close attention to the scales and answered accordingly. Hope you have a successful study!
103,list2.csv,0.4201127819548871,12.458100000000629,1.5292999999998074,trunc,﻿E,27,NA,NA,6,PASS,62f523f04812cc025f5ed475,20,48,Woman,Undergraduate degree (BA/BSc/other),918.7537999999998,I just paid close attention to the scales and answered accordingly. Hope you have a successful study!
104,list2.csv,0.37689641081896164,55.674199999988105,32.37199999999996,trunc,﻿E,31,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,1,23.54970000001788,2.6071999999880973,full,﻿AC,45,1,TRUE,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.078656402593416,16.916299999982073,0.9569000000059872,full,﻿E,16,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.30789430457009326,23.93730000001193,16.032500000000027,trunc,﻿E,21,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.11258467785284276,15.931600000023876,0.9863000000118518,trunc,﻿E,5,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0,4.78170000001785,4.985500000000002,full,﻿AC,41,0,TRUE,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.8618040953385275,6.374599999994075,0.6185999999939895,full,﻿F,37,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.1111047162151455,2.931500000000028,0.8220000000000027,trunc,﻿E,7,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.12745535272242203,3.147900000005962,0.50649999999996,full,﻿E,22,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.0848179916832168,3.750900000005913,0.4679999999999609,full,﻿E,4,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.0848179916832168,3.262499999999932,7.849699999988047,full,﻿E,10,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.30255110376493755,16.06469999998808,1.1240000000000236,trunc,﻿E,29,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.14634652373455315,4.181099999994103,2.155499999999961,full,﻿E,32,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.8432167187217092,3.4657000000179323,0.3169000000060578,full,﻿F,39,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,1,6.20150000000001,1.390699999988101,trunc,﻿AC,46,1,TRUE,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.1477554268796395,3.6309000000059086,0.4057999999821504,full,﻿E,12,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.8640174071425744,2.639399999976149,0.7505999999939377,full,﻿F,33,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.10690718165088042,3.1864000000059605,0.29349999999999454,full,﻿E,24,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.9570503241770212,5.704900000005978,1.198599999994144,trunc,﻿F,40,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.036273548099283515,5.631199999988098,1.6137000000178432,full,﻿E,6,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.9793649010742012,4.41519999998809,0.5035999999939804,trunc,﻿F,34,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.8963986406631923,4.6291999999881455,1.2533000000120182,trunc,﻿F,36,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.2851113825847591,13.95330000001195,4.600700000017923,trunc,﻿E,23,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.5,8.958599999994021,7.565300000011916,full,﻿AC,43,0.5,TRUE,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.03836380604404299,9.843200000017871,3.2765999999941187,full,﻿E,8,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.22869580193056316,3.720400000006066,1.024799999982065,full,﻿E,30,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.03675664638924725,7.654200000017795,2.300199999988081,trunc,﻿E,9,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.21942305543296192,5.548599999994053,1.5644999999999527,trunc,﻿E,27,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.15483077513919064,3.5335000000000036,0.4195999999940341,full,﻿E,26,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.11516278605518959,4.967900000005898,0.4179000000059432,full,﻿E,28,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.06072943896546246,2.7852999999821577,0.6744999999999663,full,﻿E,2,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.1061797438163421,2.089199999988182,0.5649999999999409,full,﻿E,18,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.06734229921323309,2.590900000005945,0.3524999999999636,trunc,﻿E,19,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.05343262691245698,3.7885999999940623,2.1104000000060523,trunc,﻿E,1,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.15710387332659992,3.0894000000059805,3.839799999982119,trunc,﻿E,15,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.1759359210206184,1.6796999999880882,0.5676999999881218,trunc,﻿E,17,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.08245576647513797,2.602000000000089,0.4455999999941014,full,﻿E,14,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.014239392547358731,5.214099999994005,2.894800000011855,trunc,﻿E,13,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.9660033627133124,5.368099999994001,0.5780999999940377,trunc,﻿F,38,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0,5.22849999999994,8.522799999982112,trunc,﻿AC,42,0,TRUE,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.8371024835418364,4.1059999999999945,0.7701999999881082,full,﻿F,35,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.20762270420287887,7.388799999982098,1.3678999999762027,full,﻿E,20,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.06956025247402908,3.500700000017787,0.33190000000593045,trunc,﻿E,3,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.5,7.432600000023854,1.4644000000059805,trunc,﻿AC,44,0.5,TRUE,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.07855843470274859,4.749599999994075,0.4755999999939604,trunc,﻿E,25,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
104,list2.csv,0.026993618394809182,2.5555999999940013,0.4524000000059232,trunc,﻿E,11,NA,NA,6,PASS,62f524fb1991a7cef21a033d,20,22,Man,Undergraduate degree (BA/BSc/other),659.3775,NA
105,list2.csv,0.8721956471331236,24.375,8.244000000000028,trunc,﻿F,38,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.32438156688641584,9.791999999999971,2.9209999999999923,full,﻿E,28,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.1408706647082658,16.185000000000002,1.882000000000005,full,﻿E,10,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.3542870492694692,13.93900000000002,1.9460000000000264,trunc,﻿E,25,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.7851978719038519,8.439999999999998,1.5419999999999732,trunc,﻿F,34,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.36380244662122063,8.95999999999998,1.7629999999999768,trunc,﻿E,21,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.0932937692137985,8.983000000000004,2.9979999999999905,full,﻿E,6,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.8055879569351536,8.463999999999999,1.7720000000000482,full,﻿F,37,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.8803516628927863,10.518000000000027,0.7230000000000132,full,﻿F,35,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,1,13.84699999999998,11.166999999999971,full,﻿AC,45,1,TRUE,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.18844760583487807,21.434000000000022,2.6619999999999777,trunc,﻿E,5,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.3230222765586168,16.524,2.3940000000000055,trunc,﻿E,17,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.2006816751065168,25.819999999999993,5.048999999999978,trunc,﻿E,13,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.5,41.26799999999997,3.477999999999952,trunc,﻿AC,44,0.5,TRUE,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.5,25.069999999999936,1.7889999999999873,full,﻿AC,43,0.5,TRUE,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.336615636158055,24.256999999999948,7.032000000000039,trunc,﻿E,31,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.23058715748956993,14.703999999999951,6.9640000000000555,trunc,﻿E,15,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.35564643086155767,22.13499999999999,3.2360000000001037,trunc,﻿E,23,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.18436955232290209,12.174000000000092,2.2630000000000337,full,﻿E,8,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.3379750177501435,12.36099999999999,5.649999999999977,trunc,﻿E,29,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.17485415497115042,11.439000000000078,3.120999999999981,trunc,﻿E,1,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.19116627775476536,9.372999999999934,5.356999999999971,full,﻿E,4,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.3203036046387291,8.379999999999995,4.030000000000086,full,﻿E,20,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.41409801403557545,8.184999999999945,3.176000000000045,full,﻿E,30,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.39778598251624997,10.30200000000002,1.36099999999999,full,﻿E,24,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.8640396313734608,8.97300000000007,2.73599999999999,trunc,﻿F,40,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.2224310504656175,21.756999999999948,9.049999999999956,full,﻿E,14,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.17757282689103793,10.215000000000032,3.2789999999999964,full,﻿E,12,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0,26.598999999999933,15.302999999999995,full,﻿AC,41,0,TRUE,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.3570057211893567,11.507000000000062,2.211999999999989,full,﻿E,18,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.3583651027814454,11.86099999999999,6.653999999999996,trunc,﻿E,27,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.1925255680825646,13.69900000000007,3.171999999999912,trunc,﻿E,11,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.23058715748956993,15.327999999999976,2.8880000000000337,trunc,﻿E,9,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.19932229351442832,10.687000000000012,2.2789999999999964,trunc,﻿E,7,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.3311782923182798,30.41999999999996,12.466000000000008,trunc,﻿E,19,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.92113192421968,12.648000000000025,3.94500000000005,trunc,﻿F,36,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,1,13.594000000000053,5.793000000000006,trunc,﻿AC,46,1,TRUE,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0,8.908000000000015,5.5610000000000355,trunc,﻿AC,42,0,TRUE,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.8354934393182067,9.33299999999997,1.9189999999999827,full,﻿F,39,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.20747830927409106,6.748000000000047,3.811000000000035,full,﻿E,16,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.3311782923182798,10.654999999999973,2.461999999999989,full,﻿E,32,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
105,list2.csv,0.18708822424278937,10.242000000000075,1.5789999999999509,full,﻿E,2,NA,NA,6,PASS,62f5235e8009e8dfe61939ff,23,51,Man,Undergraduate degree (BA/BSc/other),1151.8950000000002,"see the total the sample was, then see the scale on the graph. and take that into account. so if there 150 and the sample is 600 the graph continue up enough 450."
